Country Name,Country Code,Time,Time Code,"GNI per capita, PPP (current international $) [NY.GNP.PCAP.PP.CD]"
IDA blend,IDB,1991,YR1991,2033.70750741157
IDA blend,IDB,1992,YR1992,2077.66977263801
IDA blend,IDB,1993,YR1993,2047.39437106881
IDA blend,IDB,1994,YR1994,2075.50425654002
IDA blend,IDB,1995,YR1995,2134.24273986097
IDA blend,IDB,1996,YR1996,2213.23821303064
IDA blend,IDB,1997,YR1997,2243.26024403406
IDA blend,IDB,1998,YR1998,2266.35918130069
IDA blend,IDB,1999,YR1999,2320.41682116648
IDA blend,IDB,2000,YR2000,2351.71687233352
IDA blend,IDB,2001,YR2001,2464.19479524415
IDA blend,IDB,2002,YR2002,2629.81368746569
IDA blend,IDB,2003,YR2003,2775.64897715342
IDA blend,IDB,2004,YR2004,2989.53771030184
IDA blend,IDB,2005,YR2005,3211.75026087329
IDA blend,IDB,2006,YR2006,3503.67744634996
IDA blend,IDB,2007,YR2007,3698.53192549854
IDA blend,IDB,2008,YR2008,3840.22260085253
IDA blend,IDB,2009,YR2009,3968.28937143886
IDA blend,IDB,2010,YR2010,4143.69628382095
IDA blend,IDB,2011,YR2011,4331.34328016496
IDA blend,IDB,2012,YR2012,4524.80490977674
IDA blend,IDB,2013,YR2013,4751.67737925704
IDA blend,IDB,2014,YR2014,5036.101309872
IDA blend,IDB,2015,YR2015,5202.04461786657
IDA blend,IDB,2016,YR2016,5286.71559911724
IDA only,IDX,1985,YR1985,..
IDA only,IDX,1986,YR1986,..
IDA only,IDX,1987,YR1987,..
IDA only,IDX,1988,YR1988,..
IDA only,IDX,1989,YR1989,..
IDA only,IDX,1990,YR1990,920.143505126055
IDA only,IDX,1991,YR1991,935.852100293016
IDA only,IDX,1992,YR1992,947.835212739719
IDA only,IDX,1993,YR1993,977.318526994588
IDA only,IDX,1994,YR1994,993.195907208143
IDA only,IDX,1995,YR1995,1036.59736199353
IDA only,IDX,1996,YR1996,1086.6877006575
IDA only,IDX,1997,YR1997,1130.02380334892
IDA only,IDX,1998,YR1998,1163.55299047664
IDA only,IDX,1999,YR1999,1199.73474113921
IDA only,IDX,2000,YR2000,1249.23077566238
IDA only,IDX,2001,YR2001,1306.32028027749
IDA only,IDX,2002,YR2002,1349.75810361615
IDA only,IDX,2003,YR2003,1410.19539930187
IDA only,IDX,2004,YR2004,1503.30953925853
IDA only,IDX,2005,YR2005,1624.77056005524
IDA only,IDX,2006,YR2006,1758.55943162844
IDA only,IDX,2007,YR2007,1896.43537204434
IDA only,IDX,2008,YR2008,2016.4268588085
IDA only,IDX,2009,YR2009,2088.1183267332
IDA only,IDX,2010,YR2010,2194.32450774585
IDA only,IDX,2011,YR2011,2278.13374653321
IDA only,IDX,2012,YR2012,2385.53737318491
IDA only,IDX,2013,YR2013,2467.84145510601
IDA only,IDX,2014,YR2014,2637.60677864319
IDA only,IDX,2015,YR2015,2735.71764278298
IDA only,IDX,2016,YR2016,2838.35626987801
IDA total,IDA,1985,YR1985,..
IDA total,IDA,1986,YR1986,..
IDA total,IDA,1987,YR1987,..
IDA total,IDA,1988,YR1988,..
IDA total,IDA,1989,YR1989,..
IDA total,IDA,1990,YR1990,1292.74190336854
IDA total,IDA,1991,YR1991,1317.93081081363
IDA total,IDA,1992,YR1992,1340.97148444414
IDA total,IDA,1993,YR1993,1347.14900611979
IDA total,IDA,1994,YR1994,1366.48872871917
IDA total,IDA,1995,YR1995,1414.05068431681
IDA total,IDA,1996,YR1996,1473.21289809425
IDA total,IDA,1997,YR1997,1510.64330819352
IDA total,IDA,1998,YR1998,1539.51371921088
IDA total,IDA,1999,YR1999,1581.00955694486
IDA total,IDA,2000,YR2000,1622.61835427172
IDA total,IDA,2001,YR2001,1697.83709749179
IDA total,IDA,2002,YR2002,1783.30422703725
IDA total,IDA,2003,YR2003,1872.25437111486
IDA total,IDA,2004,YR2004,2005.90014258894
IDA total,IDA,2005,YR2005,2160.38501649714
IDA total,IDA,2006,YR2006,2347.45241011229
IDA total,IDA,2007,YR2007,2503.0037700215
IDA total,IDA,2008,YR2008,2628.72871621812
IDA total,IDA,2009,YR2009,2719.31841178499
IDA total,IDA,2010,YR2010,2849.05099947698
IDA total,IDA,2011,YR2011,2966.80114349306
IDA total,IDA,2012,YR2012,3103.44326429662
IDA total,IDA,2013,YR2013,3235.65349637027
IDA total,IDA,2014,YR2014,3444.11610420363
IDA total,IDA,2015,YR2015,3565.30937465285
IDA total,IDA,2016,YR2016,3660.99040975731
Late-demographic dividend,LTE,1985,YR1985,..
Late-demographic dividend,LTE,1986,YR1986,..
Late-demographic dividend,LTE,1987,YR1987,..
Late-demographic dividend,LTE,1988,YR1988,..
Late-demographic dividend,LTE,1989,YR1989,..
Late-demographic dividend,LTE,1990,YR1990,2771.62535112621
Late-demographic dividend,LTE,1991,YR1991,2888.57331601201
Late-demographic dividend,LTE,1992,YR1992,2952.0016639711
Late-demographic dividend,LTE,1993,YR1993,3139.2186152109
Late-demographic dividend,LTE,1994,YR1994,3315.04163507909
Late-demographic dividend,LTE,1995,YR1995,3538.97460650713
Late-demographic dividend,LTE,1996,YR1996,3743.69666199615
Late-demographic dividend,LTE,1997,YR1997,3962.10000678515
Late-demographic dividend,LTE,1998,YR1998,4045.36669974041
Late-demographic dividend,LTE,1999,YR1999,4247.95109115452
Late-demographic dividend,LTE,2000,YR2000,4643.31820275317
Late-demographic dividend,LTE,2001,YR2001,4956.2619082687
Late-demographic dividend,LTE,2002,YR2002,5311.01985311283
Late-demographic dividend,LTE,2003,YR2003,5779.64672531509
Late-demographic dividend,LTE,2004,YR2004,6395.46665361066
Late-demographic dividend,LTE,2005,YR2005,7069.62115753031
Late-demographic dividend,LTE,2006,YR2006,8073.75233232386
Late-demographic dividend,LTE,2007,YR2007,9120.61222035457
Late-demographic dividend,LTE,2008,YR2008,10052.5774773934
Late-demographic dividend,LTE,2009,YR2009,10399.8482883513
Late-demographic dividend,LTE,2010,YR2010,11296.8777421292
Late-demographic dividend,LTE,2011,YR2011,12416.3405747904
Late-demographic dividend,LTE,2012,YR2012,13361.0839120924
Late-demographic dividend,LTE,2013,YR2013,14179.7677416265
Late-demographic dividend,LTE,2014,YR2014,15066.8770962175
Late-demographic dividend,LTE,2015,YR2015,15693.8323690977
Late-demographic dividend,LTE,2016,YR2016,16454.3163558769
Latin America & Caribbean,LCN,1985,YR1985,..
Latin America & Caribbean,LCN,1986,YR1986,..
Latin America & Caribbean,LCN,1987,YR1987,..
Latin America & Caribbean,LCN,1988,YR1988,..
Latin America & Caribbean,LCN,1989,YR1989,..
Latin America & Caribbean,LCN,1990,YR1990,5611.3640336831
Latin America & Caribbean,LCN,1991,YR1991,5940.94496000888
Latin America & Caribbean,LCN,1992,YR1992,6156.21649686034
Latin America & Caribbean,LCN,1993,YR1993,6772.7352217571
Latin America & Caribbean,LCN,1994,YR1994,7100.2912678724
Latin America & Caribbean,LCN,1995,YR1995,7270.91845049665
Latin America & Caribbean,LCN,1996,YR1996,7474.68857435643
Latin America & Caribbean,LCN,1997,YR1997,7886.75377900722
Latin America & Caribbean,LCN,1998,YR1998,8003.66818382065
Latin America & Caribbean,LCN,1999,YR1999,8009.34755123596
Latin America & Caribbean,LCN,2000,YR2000,8433.36708331336
Latin America & Caribbean,LCN,2001,YR2001,8554.7144075343
Latin America & Caribbean,LCN,2002,YR2002,8557.57233965534
Latin America & Caribbean,LCN,2003,YR2003,8726.60611728087
Latin America & Caribbean,LCN,2004,YR2004,9326.90037339613
Latin America & Caribbean,LCN,2005,YR2005,9981.6084822239
Latin America & Caribbean,LCN,2006,YR2006,10921.3671097838
Latin America & Caribbean,LCN,2007,YR2007,11753.1858240601
Latin America & Caribbean,LCN,2008,YR2008,12349.1533669249
Latin America & Caribbean,LCN,2009,YR2009,12132.1438779247
Latin America & Caribbean,LCN,2010,YR2010,12850.8407447708
Latin America & Caribbean,LCN,2011,YR2011,13681.4458723315
Latin America & Caribbean,LCN,2012,YR2012,14200.1914397126
Latin America & Caribbean,LCN,2013,YR2013,14680.3496879977
Latin America & Caribbean,LCN,2014,YR2014,14983.3550246431
Latin America & Caribbean,LCN,2015,YR2015,14907.0654773864
Latin America & Caribbean,LCN,2016,YR2016,14940.2304645177
Latin America & Caribbean (excluding high income),LAC,1985,YR1985,..
Latin America & Caribbean (excluding high income),LAC,1986,YR1986,..
Latin America & Caribbean (excluding high income),LAC,1987,YR1987,..
Latin America & Caribbean (excluding high income),LAC,1988,YR1988,..
Latin America & Caribbean (excluding high income),LAC,1989,YR1989,..
Latin America & Caribbean (excluding high income),LAC,1990,YR1990,5466.72675895157
Latin America & Caribbean (excluding high income),LAC,1991,YR1991,5743.46189696556
Latin America & Caribbean (excluding high income),LAC,1992,YR1992,5886.6550422276
Latin America & Caribbean (excluding high income),LAC,1993,YR1993,6490.89023470933
Latin America & Caribbean (excluding high income),LAC,1994,YR1994,6788.68018593327
Latin America & Caribbean (excluding high income),LAC,1995,YR1995,6968.82430252795
Latin America & Caribbean (excluding high income),LAC,1996,YR1996,7116.0732730711
Latin America & Caribbean (excluding high income),LAC,1997,YR1997,7476.02889959442
Latin America & Caribbean (excluding high income),LAC,1998,YR1998,7552.19768215493
Latin America & Caribbean (excluding high income),LAC,1999,YR1999,7578.28217757657
Latin America & Caribbean (excluding high income),LAC,2000,YR2000,8028.78847656952
Latin America & Caribbean (excluding high income),LAC,2001,YR2001,8181.96657989761
Latin America & Caribbean (excluding high income),LAC,2002,YR2002,8286.24720540941
Latin America & Caribbean (excluding high income),LAC,2003,YR2003,8374.55583828919
Latin America & Caribbean (excluding high income),LAC,2004,YR2004,8978.3737238158
Latin America & Caribbean (excluding high income),LAC,2005,YR2005,9579.45099585513
Latin America & Caribbean (excluding high income),LAC,2006,YR2006,10347.9246170571
Latin America & Caribbean (excluding high income),LAC,2007,YR2007,11091.0035160505
Latin America & Caribbean (excluding high income),LAC,2008,YR2008,11677.4702363103
Latin America & Caribbean (excluding high income),LAC,2009,YR2009,11537.8602248964
Latin America & Caribbean (excluding high income),LAC,2010,YR2010,12154.1966120066
Latin America & Caribbean (excluding high income),LAC,2011,YR2011,12897.8407388375
Latin America & Caribbean (excluding high income),LAC,2012,YR2012,13408.9046523639
Latin America & Caribbean (excluding high income),LAC,2013,YR2013,13853.1057235369
Latin America & Caribbean (excluding high income),LAC,2014,YR2014,14195.2621733959
Latin America & Caribbean (excluding high income),LAC,2015,YR2015,14042.9500673431
Latin America & Caribbean (excluding high income),LAC,2016,YR2016,14082.5679266186
Latin America & the Caribbean (IDA & IBRD countries),TLA,1985,YR1985,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,1986,YR1986,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,1987,YR1987,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,1988,YR1988,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,1989,YR1989,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,1990,YR1990,5611.22358058375
Latin America & the Caribbean (IDA & IBRD countries),TLA,1991,YR1991,5941.72245978414
Latin America & the Caribbean (IDA & IBRD countries),TLA,1992,YR1992,6157.17805243677
Latin America & the Caribbean (IDA & IBRD countries),TLA,1993,YR1993,6777.74449173884
Latin America & the Caribbean (IDA & IBRD countries),TLA,1994,YR1994,7104.64526545658
Latin America & the Caribbean (IDA & IBRD countries),TLA,1995,YR1995,7268.61994529481
Latin America & the Caribbean (IDA & IBRD countries),TLA,1996,YR1996,7468.55897252967
Latin America & the Caribbean (IDA & IBRD countries),TLA,1997,YR1997,7881.77248602148
Latin America & the Caribbean (IDA & IBRD countries),TLA,1998,YR1998,7995.82250588148
Latin America & the Caribbean (IDA & IBRD countries),TLA,1999,YR1999,7989.65776842221
Latin America & the Caribbean (IDA & IBRD countries),TLA,2000,YR2000,8409.18948317175
Latin America & the Caribbean (IDA & IBRD countries),TLA,2001,YR2001,8527.34351493994
Latin America & the Caribbean (IDA & IBRD countries),TLA,2002,YR2002,8527.39837949032
Latin America & the Caribbean (IDA & IBRD countries),TLA,2003,YR2003,8693.6608782303
Latin America & the Caribbean (IDA & IBRD countries),TLA,2004,YR2004,9282.8048029459
Latin America & the Caribbean (IDA & IBRD countries),TLA,2005,YR2005,9941.26449752534
Latin America & the Caribbean (IDA & IBRD countries),TLA,2006,YR2006,10884.9208475969
Latin America & the Caribbean (IDA & IBRD countries),TLA,2007,YR2007,11719.3440497287
Latin America & the Caribbean (IDA & IBRD countries),TLA,2008,YR2008,12321.077201346
Latin America & the Caribbean (IDA & IBRD countries),TLA,2009,YR2009,12104.7318478979
Latin America & the Caribbean (IDA & IBRD countries),TLA,2010,YR2010,12829.8709916827
Latin America & the Caribbean (IDA & IBRD countries),TLA,2011,YR2011,13665.8333704671
Latin America & the Caribbean (IDA & IBRD countries),TLA,2012,YR2012,14180.171720692
Latin America & the Caribbean (IDA & IBRD countries),TLA,2013,YR2013,14660.4470542207
Latin America & the Caribbean (IDA & IBRD countries),TLA,2014,YR2014,14963.0085842352
Latin America & the Caribbean (IDA & IBRD countries),TLA,2015,YR2015,14881.2927982143
Latin America & the Caribbean (IDA & IBRD countries),TLA,2016,YR2016,14910.7153053902
Least developed countries: UN classification,LDC,1985,YR1985,..
Least developed countries: UN classification,LDC,1986,YR1986,..
Least developed countries: UN classification,LDC,1987,YR1987,..
Least developed countries: UN classification,LDC,1988,YR1988,..
Least developed countries: UN classification,LDC,1989,YR1989,..
Least developed countries: UN classification,LDC,1990,YR1990,822.955978266139
Least developed countries: UN classification,LDC,1991,YR1991,852.968340209822
Least developed countries: UN classification,LDC,1992,YR1992,823.581032095343
Least developed countries: UN classification,LDC,1993,YR1993,854.862700155534
Least developed countries: UN classification,LDC,1994,YR1994,865.741400933926
Least developed countries: UN classification,LDC,1995,YR1995,932.732964519535
Least developed countries: UN classification,LDC,1996,YR1996,976.688859708625
Least developed countries: UN classification,LDC,1997,YR1997,1023.80760671932
Least developed countries: UN classification,LDC,1998,YR1998,1050.63868282094
Least developed countries: UN classification,LDC,1999,YR1999,1078.02079646688
Least developed countries: UN classification,LDC,2000,YR2000,1130.6284970697
Least developed countries: UN classification,LDC,2001,YR2001,1186.52449527227
Least developed countries: UN classification,LDC,2002,YR2002,1242.57149424693
Least developed countries: UN classification,LDC,2003,YR2003,1299.73651484393
Least developed countries: UN classification,LDC,2004,YR2004,1386.7580615814
Least developed countries: UN classification,LDC,2005,YR2005,1506.39951776431
Least developed countries: UN classification,LDC,2006,YR2006,1639.74800754318
Least developed countries: UN classification,LDC,2007,YR2007,1784.28728352099
Least developed countries: UN classification,LDC,2008,YR2008,1900.55030828521
Least developed countries: UN classification,LDC,2009,YR2009,1979.55977423144
Least developed countries: UN classification,LDC,2010,YR2010,2077.52285040698
Least developed countries: UN classification,LDC,2011,YR2011,2152.9014966448
Least developed countries: UN classification,LDC,2012,YR2012,2249.71084835343
Least developed countries: UN classification,LDC,2013,YR2013,2316.115430778
Least developed countries: UN classification,LDC,2014,YR2014,2477.4999293041
Least developed countries: UN classification,LDC,2015,YR2015,2562.81521933797
Least developed countries: UN classification,LDC,2016,YR2016,2638.1728799184
Low & middle income,LMY,1985,YR1985,..
Low & middle income,LMY,1986,YR1986,..
Low & middle income,LMY,1987,YR1987,..
Low & middle income,LMY,1988,YR1988,..
Low & middle income,LMY,1989,YR1989,..
Low & middle income,LMY,1990,YR1990,2370.88649332386
Low & middle income,LMY,1991,YR1991,2441.15770198161
Low & middle income,LMY,1992,YR1992,2496.73033598604
Low & middle income,LMY,1993,YR1993,2634.03880226864
Low & middle income,LMY,1994,YR1994,2726.12742429582
Low & middle income,LMY,1995,YR1995,2861.35297070509
Low & middle income,LMY,1996,YR1996,3011.03276150852
Low & middle income,LMY,1997,YR1997,3161.52804332008
Low & middle income,LMY,1998,YR1998,3213.62288991018
Low & middle income,LMY,1999,YR1999,3337.76334123683
Low & middle income,LMY,2000,YR2000,3572.01512979377
Low & middle income,LMY,2001,YR2001,3758.33263715271
Low & middle income,LMY,2002,YR2002,3956.79349312494
Low & middle income,LMY,2003,YR2003,4211.01431348933
Low & middle income,LMY,2004,YR2004,4605.39077148909
Low & middle income,LMY,2005,YR2005,5039.45816172876
Low & middle income,LMY,2006,YR2006,5626.01807129459
Low & middle income,LMY,2007,YR2007,6225.88449659963
Low & middle income,LMY,2008,YR2008,6712.31935709673
Low & middle income,LMY,2009,YR2009,6907.00793420537
Low & middle income,LMY,2010,YR2010,7425.63003383782
Low & middle income,LMY,2011,YR2011,7992.47691039503
Low & middle income,LMY,2012,YR2012,8482.75852874953
Low & middle income,LMY,2013,YR2013,8919.47534595778
Low & middle income,LMY,2014,YR2014,9437.14764869159
Low & middle income,LMY,2015,YR2015,9786.49523680491
Low & middle income,LMY,2016,YR2016,10250.7332140227
Low income,LIC,1985,YR1985,..
Low income,LIC,1986,YR1986,..
Low income,LIC,1987,YR1987,..
Low income,LIC,1988,YR1988,..
Low income,LIC,1989,YR1989,..
Low income,LIC,1990,YR1990,902.371059460246
Low income,LIC,1991,YR1991,923.40370304178
Low income,LIC,1992,YR1992,898.348577896821
Low income,LIC,1993,YR1993,912.806999631487
Low income,LIC,1994,YR1994,917.292563334496
Low income,LIC,1995,YR1995,946.850797668229
Low income,LIC,1996,YR1996,992.423353657133
Low income,LIC,1997,YR1997,1017.72547120199
Low income,LIC,1998,YR1998,1040.99009781551
Low income,LIC,1999,YR1999,1059.08083694829
Low income,LIC,2000,YR2000,1088.19220888939
Low income,LIC,2001,YR2001,1129.81391787879
Low income,LIC,2002,YR2002,1143.67015108004
Low income,LIC,2003,YR2003,1166.93696336702
Low income,LIC,2004,YR2004,1229.99434259484
Low income,LIC,2005,YR2005,1307.37132198899
Low income,LIC,2006,YR2006,1386.78870224079
Low income,LIC,2007,YR2007,1469.54993058927
Low income,LIC,2008,YR2008,1529.8501565057
Low income,LIC,2009,YR2009,1580.01380297293
Low income,LIC,2010,YR2010,1672.95054879655
Low income,LIC,2011,YR2011,1707.25528545934
Low income,LIC,2012,YR2012,1788.04279507783
Low income,LIC,2013,YR2013,1880.85224899425
Low income,LIC,2014,YR2014,1964.96498908613
Low income,LIC,2015,YR2015,2000.03866983866
Low income,LIC,2016,YR2016,2036.18424284559
Lower middle income,LMC,1985,YR1985,..
Lower middle income,LMC,1986,YR1986,..
Lower middle income,LMC,1987,YR1987,..
Lower middle income,LMC,1988,YR1988,..
Lower middle income,LMC,1989,YR1989,..
Lower middle income,LMC,1990,YR1990,1743.63306636043
Lower middle income,LMC,1991,YR1991,1788.19019168171
Lower middle income,LMC,1992,YR1992,1829.6089318299
Lower middle income,LMC,1993,YR1993,1872.97047072577
Lower middle income,LMC,1994,YR1994,1945.66611073772
Lower middle income,LMC,1995,YR1995,2056.63739542847
Lower middle income,LMC,1996,YR1996,2180.26679677255
Lower middle income,LMC,1997,YR1997,2267.80205874569
Lower middle income,LMC,1998,YR1998,2270.39154411414
Lower middle income,LMC,1999,YR1999,2368.2604388039
Lower middle income,LMC,2000,YR2000,2487.18724627859
Lower middle income,LMC,2001,YR2001,2631.21421462979
Lower middle income,LMC,2002,YR2002,2756.9513205882
Lower middle income,LMC,2003,YR2003,2934.80412459416
Lower middle income,LMC,2004,YR2004,3169.16035758796
Lower middle income,LMC,2005,YR2005,3438.54984604611
Lower middle income,LMC,2006,YR2006,3764.89814897083
Lower middle income,LMC,2007,YR2007,4107.99558520479
Lower middle income,LMC,2008,YR2008,4325.66296509993
Lower middle income,LMC,2009,YR2009,4512.44945262262
Lower middle income,LMC,2010,YR2010,4838.47153413059
Lower middle income,LMC,2011,YR2011,5134.81648284635
Lower middle income,LMC,2012,YR2012,5414.72104378526
Lower middle income,LMC,2013,YR2013,5707.74551498042
Lower middle income,LMC,2014,YR2014,6076.4616240201
Lower middle income,LMC,2015,YR2015,6420.55931962557
Lower middle income,LMC,2016,YR2016,6766.75889334737
Middle East & North Africa,MEA,1985,YR1985,..
Middle East & North Africa,MEA,1986,YR1986,..
Middle East & North Africa,MEA,1987,YR1987,..
Middle East & North Africa,MEA,1988,YR1988,..
Middle East & North Africa,MEA,1989,YR1989,..
Middle East & North Africa,MEA,1990,YR1990,7789.03979525078
Middle East & North Africa,MEA,1991,YR1991,8106.64953924668
Middle East & North Africa,MEA,1992,YR1992,8519.25247510554
Middle East & North Africa,MEA,1993,YR1993,8774.21848653773
Middle East & North Africa,MEA,1994,YR1994,8848.37123873622
Middle East & North Africa,MEA,1995,YR1995,9084.44961010207
Middle East & North Africa,MEA,1996,YR1996,9372.73131478313
Middle East & North Africa,MEA,1997,YR1997,9655.55815369448
Middle East & North Africa,MEA,1998,YR1998,10156.1823149027
Middle East & North Africa,MEA,1999,YR1999,10233.4310049963
Middle East & North Africa,MEA,2000,YR2000,10802.1421523545
Middle East & North Africa,MEA,2001,YR2001,11037.6856245099
Middle East & North Africa,MEA,2002,YR2002,11133.196193238
Middle East & North Africa,MEA,2003,YR2003,11674.8051058779
Middle East & North Africa,MEA,2004,YR2004,12726.7708632777
Middle East & North Africa,MEA,2005,YR2005,13486.6115110426
Middle East & North Africa,MEA,2006,YR2006,14461.6391314614
Middle East & North Africa,MEA,2007,YR2007,15393.2854794689
Middle East & North Africa,MEA,2008,YR2008,15992.8201702686
Middle East & North Africa,MEA,2009,YR2009,15831.3813597866
Middle East & North Africa,MEA,2010,YR2010,16364.5682729802
Middle East & North Africa,MEA,2011,YR2011,16848.4367662534
Middle East & North Africa,MEA,2012,YR2012,17467.5316537493
Middle East & North Africa,MEA,2013,YR2013,17860.3942170037
Middle East & North Africa,MEA,2014,YR2014,18317.2712384951
Middle East & North Africa,MEA,2015,YR2015,18754.4869500338
Middle East & North Africa,MEA,2016,YR2016,19652.6653546193
Middle East & North Africa (excluding high income),MNA,1985,YR1985,..
Middle East & North Africa (excluding high income),MNA,1986,YR1986,..
Middle East & North Africa (excluding high income),MNA,1987,YR1987,..
Middle East & North Africa (excluding high income),MNA,1988,YR1988,..
Middle East & North Africa (excluding high income),MNA,1989,YR1989,..
Middle East & North Africa (excluding high income),MNA,1990,YR1990,5114.79688724939
Middle East & North Africa (excluding high income),MNA,1991,YR1991,5070.44879629274
Middle East & North Africa (excluding high income),MNA,1992,YR1992,5312.31947925129
Middle East & North Africa (excluding high income),MNA,1993,YR1993,5484.37190927631
Middle East & North Africa (excluding high income),MNA,1994,YR1994,5530.87924862223
Middle East & North Africa (excluding high income),MNA,1995,YR1995,5716.26437613563
Middle East & North Africa (excluding high income),MNA,1996,YR1996,5971.26357197161
Middle East & North Africa (excluding high income),MNA,1997,YR1997,6195.46742909011
Middle East & North Africa (excluding high income),MNA,1998,YR1998,6608.29837997744
Middle East & North Africa (excluding high income),MNA,1999,YR1999,6821.48900444088
Middle East & North Africa (excluding high income),MNA,2000,YR2000,7197.41663414983
Middle East & North Africa (excluding high income),MNA,2001,YR2001,7436.73525934655
Middle East & North Africa (excluding high income),MNA,2002,YR2002,7669.07070685772
Middle East & North Africa (excluding high income),MNA,2003,YR2003,7885.43036745194
Middle East & North Africa (excluding high income),MNA,2004,YR2004,8585.77413538621
Middle East & North Africa (excluding high income),MNA,2005,YR2005,9092.5506357511
Middle East & North Africa (excluding high income),MNA,2006,YR2006,9780.24343489909
Middle East & North Africa (excluding high income),MNA,2007,YR2007,10519.5227738105
Middle East & North Africa (excluding high income),MNA,2008,YR2008,10954.1637621524
Middle East & North Africa (excluding high income),MNA,2009,YR2009,11058.7519147132
Middle East & North Africa (excluding high income),MNA,2010,YR2010,11491.9001280857
Middle East & North Africa (excluding high income),MNA,2011,YR2011,11405.4867474235
Middle East & North Africa (excluding high income),MNA,2012,YR2012,11720.1241509758
Middle East & North Africa (excluding high income),MNA,2013,YR2013,11872.0553891974
Middle East & North Africa (excluding high income),MNA,2014,YR2014,12120.699508876
Middle East & North Africa (excluding high income),MNA,2015,YR2015,12205.5346064021
Middle East & North Africa (excluding high income),MNA,2016,YR2016,13093.2877183396
Middle East & North Africa (IDA & IBRD countries),TMN,1985,YR1985,..
Middle East & North Africa (IDA & IBRD countries),TMN,1986,YR1986,..
Middle East & North Africa (IDA & IBRD countries),TMN,1987,YR1987,..
Middle East & North Africa (IDA & IBRD countries),TMN,1988,YR1988,..
Middle East & North Africa (IDA & IBRD countries),TMN,1989,YR1989,..
Middle East & North Africa (IDA & IBRD countries),TMN,1990,YR1990,5141.07099937278
Middle East & North Africa (IDA & IBRD countries),TMN,1991,YR1991,5097.4044212985
Middle East & North Africa (IDA & IBRD countries),TMN,1992,YR1992,5341.60259560728
Middle East & North Africa (IDA & IBRD countries),TMN,1993,YR1993,5515.7608968723
Middle East & North Africa (IDA & IBRD countries),TMN,1994,YR1994,5563.76875900749
Middle East & North Africa (IDA & IBRD countries),TMN,1995,YR1995,5750.58659420065
Middle East & North Africa (IDA & IBRD countries),TMN,1996,YR1996,6008.15334271364
Middle East & North Africa (IDA & IBRD countries),TMN,1997,YR1997,6229.7026208285
Middle East & North Africa (IDA & IBRD countries),TMN,1998,YR1998,6637.86121934282
Middle East & North Africa (IDA & IBRD countries),TMN,1999,YR1999,6846.41711243885
Middle East & North Africa (IDA & IBRD countries),TMN,2000,YR2000,7234.05864264732
Middle East & North Africa (IDA & IBRD countries),TMN,2001,YR2001,7480.55920136763
Middle East & North Africa (IDA & IBRD countries),TMN,2002,YR2002,7717.42433635939
Middle East & North Africa (IDA & IBRD countries),TMN,2003,YR2003,7933.31584841263
Middle East & North Africa (IDA & IBRD countries),TMN,2004,YR2004,8638.73875795891
Middle East & North Africa (IDA & IBRD countries),TMN,2005,YR2005,9145.70246962736
Middle East & North Africa (IDA & IBRD countries),TMN,2006,YR2006,9843.03905443029
Middle East & North Africa (IDA & IBRD countries),TMN,2007,YR2007,10591.412198857
Middle East & North Africa (IDA & IBRD countries),TMN,2008,YR2008,11035.8359146834
Middle East & North Africa (IDA & IBRD countries),TMN,2009,YR2009,11136.2843240099
Middle East & North Africa (IDA & IBRD countries),TMN,2010,YR2010,11575.0854020069
Middle East & North Africa (IDA & IBRD countries),TMN,2011,YR2011,11484.8635149042
Middle East & North Africa (IDA & IBRD countries),TMN,2012,YR2012,11796.3482419378
Middle East & North Africa (IDA & IBRD countries),TMN,2013,YR2013,11953.6955591669
Middle East & North Africa (IDA & IBRD countries),TMN,2014,YR2014,12206.4214812578
Middle East & North Africa (IDA & IBRD countries),TMN,2015,YR2015,12285.4386709955
Middle East & North Africa (IDA & IBRD countries),TMN,2016,YR2016,13183.6132125852
Middle income,MIC,1985,YR1985,..
Middle income,MIC,1986,YR1986,..
Middle income,MIC,1987,YR1987,..
Middle income,MIC,1988,YR1988,..
Middle income,MIC,1989,YR1989,..
Middle income,MIC,1990,YR1990,2511.606478725
Middle income,MIC,1991,YR1991,2588.21964249253
Middle income,MIC,1992,YR1992,2652.1446822858
Middle income,MIC,1993,YR1993,2802.64808981391
Middle income,MIC,1994,YR1994,2904.9605313035
Middle income,MIC,1995,YR1995,3052.81397154591
Middle income,MIC,1996,YR1996,3215.52011201427
Middle income,MIC,1997,YR1997,3380.83181268836
Middle income,MIC,1998,YR1998,3439.03338382048
Middle income,MIC,1999,YR1999,3576.78688935671
Middle income,MIC,2000,YR2000,3834.96431596357
Middle income,MIC,2001,YR2001,4040.4223560756
Middle income,MIC,2002,YR2002,4262.09371129737
Middle income,MIC,2003,YR2003,4545.1924899911
Middle income,MIC,2004,YR2004,4980.62946720049
Middle income,MIC,2005,YR2005,5460.06958114909
Middle income,MIC,2006,YR2006,6109.55398251582
Middle income,MIC,2007,YR2007,6775.61116060489
Middle income,MIC,2008,YR2008,7319.71480171688
Middle income,MIC,2009,YR2009,7541.85833233899
Middle income,MIC,2010,YR2010,8121.36258067698
